document,label
나무막대 하나만으로도 이렇게 예쁜 그림이~~,4
커플 성공 ㅠㅠㅠㅠㅠㅠ,4
맛난 인상으로 편안한 음식 소개까지 감사합니다.,4
감격스러운건데 얼마나 이게 ㅠㅠ,4
보면 진짜 둘 저절로 엄마미소가 지어진다ㅋ,4
노래 좋은 항상 불러줘서 고마웠어.,4
쿡슨의 활약에 따라 엘쥐는 강한 타선이 만들어진다....,4
태후에서 정말 유시진 연기는 최고였다!!대상 축하합니다~~,4
소녀상 예전에 없앤다는 소문있어서 불안했는데 다행이네요..,4
책임감이 맏딸이라는 그동안 너무도 무거우셨을것 같아요~~,4
하나만으로도 나무막대 이렇게 예쁜 그림이~~,4
짬내서 운동일마치구 일주일에 다섯번 한시간정도만 해줬는데이렇게 좋게결과가 나오니까 너무 뿌듯하네용 !,4
자주국방을 한국의 지지해주시는 트럼프 고맙다,4
과장님 있는 센스 덕분에 즐겁게 퇴근 준비합니다ㅋㅋㅋㅋㅋ,4
진심으로 고맙고 사랑해요.,4
지키는 정형돈씨는 팬들이 개그맨이잖아요. ㅋㅋ^^,4
연기 김고은 마지막 ㅠㅠㅠ와....진짜..보는 내가 울컥했다z....,4
항상  밝은누나의모습이 보기좋아요,4
다시설치가 되었구나! 다행이다..ㅠㅠ,4
경기력 오늘 첼시 지림,4
편안한 인상으로 맛난 음식 소개까지 감사합니다.,4
항상  감사하고 있어요.,4
해서가  가을야구를 아니라 그 노력과 정직함에 박수와 응원을 보냅니다 사랑해요♡,4
맹글어 맛난거 덕분에 먹었습니다,4
두환이 ㄹㅇ 상황판단 지렸다리 오졌다리~~~,4
귀가따뜻핼.ㅎㅎ,4
어제  명호오빠 생일 브이앱 너무 잘봤어요ㅠ,4
너무 류준열 좋아 .....,4
밥상문화의 대한민국 일등공신 백주부님 고맙습니다.,4
성황리에 아이스쇼 마친거 축하해요.,4
오늘 진짜 꿀잼 ㅋㅋㅋㅋㅋ히트다히트,4
 그니깐 푸욱 쉬고 나중에 건강한 모습으로 웃으면서 봐요!,4
되고 의식하게 서로 좋아하게 된 시기가 겹쳐서 너무 신기해요,4
너무귀여워요 윗입술이 ㅎㅎ,4
 트윗 지금 봤는데 넘 예뻐..,4
제일  멋있어ㅠㅜ,4
연아선수에게 재능이 그런 있음이 감사합니다.,4
와..대단하다.,4
웃음이 재밌고 정말 많이 나오도록 보니 좋더라고요,4
감사합니다~~ 함께입니다 대한민국인이여,4
지금 연아선수 연기에 더이상 더 잘할 수가 있을까?,4
또 하루종일 보고 봐도 감동적인 프로그램을 보여줘서 감사해요~,4
우낀다 ㅋㅋㅋㅋㅋㅋㅋ졸 ㅎ 주사 ㅋㅋㅋ,4
아침부터 좋은 글 감사합니다ㅎㅎ,4
이제 오빠 저 대학생되었답니다,4
이렇게 하나만으로도 나무막대 예쁜 그림이~~,4
열릴 올림픽이 2010 벤쿠버 경기장에선사대륙 첫 우승!!,4
너무  축하드려요 ㅠㅠ,4
진짜 시즌2 가자,4
김연경 넘멋있어용,4
맘때 이 혹시 이유식거부 극복하는 방법과 단유하는 방법좀 알려주시면 감사하겠습니다~~,4
ㅋㅋㅋㅋㅋ 생각만해도 웃낌 기대되요 김종민씨화이팅!,4
축하해 찬헌아 첫승 ㅎㅎ,4
아이오아이가없어서 가요대전에선 섭섭했는데가요대축제 기대합니다~,4
처럼 타이틀 음식이 어렵다는 편견을 조금은 깨게 해주신 백선생께 감사드립니다......,4
사랑합니다♡♡♡♡꺄 엠비씨,4
 텔레비젼에서 수다떨떼나 에드립할떼  눈 웃움이 멋저요  ^^^,4
만드는 음식 조금이나마 것을 시작할 수 있게 해주셔서 감사합니다.,4
자진사퇴 경질이나 김감독 기사가 났으면여권을 불태워 버렸을텐데 ㅜㅜ한해동안 수고 많았어~~ ㅋㅋ메이저 가서도 승승장구하기를!!,4
무한도전도   좋아하지만 인간으로의 정형돈씨를 정말 좋아합니다.,4
칭찬받아 정말 마땅한 기사입니다.,4
엘지 화이팅입니다!!,4
뭐라하든 네 그래야죠 신경쓰실거없습니다 지금까지해온것처럼만 잘준비해주세요!!힘내세요 특검!!,4
야식은 치킨이 진리군 ㅋ,4
생일축하해??? ,4
좋은  음악을 만들어 주셔서 감사합니다.,4
실제가 아디는.. 아님^^  어쨋든 생일 축하드리고요..ㅎ,4
신선하고재밌어서... 너무 더블유가,4
이쁜사랑 하시길~~~^^,4
정말 재미있고 쉽게 맛있는 음식 만들게해 주셔서 감사해요,4
다 체인점들 가봐서 먹고 그러는데 맛잇어용!!!!,4
저거다. 저게 바로 내가 기다리던 내 햄버거야,4
올해 최고 의학드라마는 태양의 후예~ ㅇㅇ,4
축하드립니다.^^^^^^,4
그냥 기사볼때마다 흐뭇하다 ㅋㅋㅋ,4
 대박 한편의 영화본듯~~!!!!ㅠㅠ,4
너무 혼자삶에 행복해 보이심,4
나랑 누나 사귀자ㅋㅋㅋ,4
 라는 칭찬을 듣고  기뻤어요..,4
존내 ㅋㅋㅋㅋㅋㅋㅋㅋ 선동렬급 웃기다 ㅋㅋㅋㅋㅋ,4
수고많았어요!!! 너무너무 연아선수,4
다 멋쪄 멋쪄 멋쪄,4
 너 오늘 아주 멋지다야.,4
비록 근데  엘쥐는 아니지만 손혁선수를 볼수 있다는 것이 너무 반가워요...,4
감동 진짜 어제 먹었어요 ㅠ,4
뛰어난 김성근 감독님의 데이타와 지도력에 박수를 보냅니다...,4
모습이  웃는 세상에서 제일 예쁜 두 천사가 한 날에 태어났다니 이건 정말 운명의 데스티니네요,4
좋겠닺 계속나왔음 진주씨 진주씨땜에 고삐리에게 받은스트레스 풀어 넘잼있게보고있어,4
점점 윤계상 연기가 훌륭?멋집니다?,4
기분좋다. 류준열봐서 아침부터 택시 촬영도 무사히 끝내길 화이팅!!,4
드라마 그리고 눈호강용 좋아하는 사람들. 물론 좋죠.,4
다시봤어요 멋있어요 정말,4
동행이네여~~ 정말 아름다운,4
ㅠㅠ 행복합니다 너무너무,4
벗꽃대선 조기대선 기대된다앙~~~,4
영웅입니다 진정한 당신들이,4
 너무 훌륭했어요!!!,4
면접보러가요  드뎌 ㅠㅠㅠㅠㅠㅠㅠㅠ,4
드라마 이 공감되고 편하게 볼 수 있어서 좋음 ㅋㅋ,4
넘나 김비서님이 나쁜놈이아니라 좋은거~~,4
데리고 와이즈 ㅋㅋ 와서 또 삼성한데 지면 개웃길듯ㅋㅋㅋ,4
국민들모두  멋지십니다.,4
여름은 끝자락에 시원하고만~~,4
 이준기+사극=완전대박 이던데..,4
완전 연기 이민호 대박.,4
500일 ~ 예D 축하해요,4
 양철로봇의 애절함도 통했다는 것이 더 기쁘다~~,4
짱 음색 오늘 이였어요...,4
축하 생일 드리고요~~,4
항상 하는 일 잘 되시고...요리 쉽게 하시는 법 알려주셔서감사합니다.,4
정의구현 ㅋㅋㅋ 오진다,4
뿐입니다 감사할 ^-^,4
의리 한번 쥑이네~,4
그리고 감사합니다,4
축하드립니다 유느님 대상,4
암튼 안양 엘지 트윈스 화이팅,4
자랑스러워 하면서도 안쓰럽기도 하고 있습니다,4
LG로 와서 너무 기분이 좋습니다.,4
폭발하는것 보니 십년묵은 뭐시기가 다내려간다,4
에이스다...!! 역시 국대,4
   간단하고 먹음직스럽게 쉽고 맛나게후딱후딱 반찬 하게 해주셔서 감사해요~~~~,4
 항상 밝은누나의모습이 보기좋아요,4
장맛비 미세먼지에 시달리다보니 소식이 이렇게 반갑네요!!,4
감사합니다.. 관심,4
사귄만큼 늦게 오래오래 행복하세요. ^^,4
열심히 응원 다들 해봐옹ㅎㅎ~~,4
레쓰비 맛있음 ㅎㅎㅎ,4
처음 큰소리로웃게한아저씨가 말로웃겨서,4
생일 추카 해요,4
귀여워~~ 너무 승재 사랑사랑하네♡♡,4
증언 있는 용기 정말 감사드립니다,4
10년 후 느님결혼 동안 못 느낀 요리에 재미를 느끼게 해주신 백주부님 감사합니다.,4
너희 귀욤이들~요즘 보는 재미에 산다!!!!,4
생각에 그의  멋짐 한표,4
늦었지만   축하드려요!!,4
 다시한번 반했어요.,4
헌신하는 위해 국민을 많은 분들에게 진심어린 감사와 존경을 표합니다.,4
어머님들 표정이 진짜 재밌었음. 진짜 리얼 표정 ㅎㅎㅎ,4
진저한 그들은 넥센 영웅이다,4
열씸히 언제나 하는 누나모습이 아름답습니다.,4
그래야죠 네 뭐라하든 신경쓰실거없습니다 지금까지해온것처럼만 잘준비해주세요!!힘내세요 특검!!,4
 수고해주신 일본 소방관들 감사합니다.,4
또 한번 행복의 세계로 초대해줘서 너무나 감사해요..ㅠㅠ,4
항상 좋은 요리 . . . 감사합니다.,4
ㅋㅋ 잼나네,4
요리 좋은 항상 . . . 감사합니다.,4
성품 푸근한 백종원님의 그리고 놀라운 음식 솜씨에 반하기도 했습니다.,4
"연아양,,, 넘 수고하셨습니다.",4
흔한 흔하디 멜로들은 가라 함틋...,4
또 웃겨ㅋㅋㅋ 아 바꼈어,4
항상 언제나  밝은모습으로 열심히 노력하시는 모습을 보니 정말 수고 많으셨습니다.,4
만들어주고 음악 좋은 불러줘서 고마워 ♥,4
진심으로 생일 우선 축하드리구요~,4
씨잼 비와이 개굳이네,4
설명!!!따라하기 간결한 쉽고 쉬어서 정말 좋아요^^항상 감사 드립니다.,4
보면 이런 뉴스 제마음 한구석이 아려오네요 국민들의 정의로움에 감사드립니다,4
좋은 연기 보여주세요 응원 합니다^^,4
특근으로 야근 지친 대한민국 아빠들에게 기쁨을~!,4
 요즘 더더더 멋져보여서 큰일이예요!,4
백현 무대에서 눈빛 표정 진짜 장난아님ㅠㅠ 목소리도 개좋고ㅜㅠㅜ 기대중,4
 내가 재밌는거 하나 알려줌ㅋㅋ,4
사람은 다른  몰라도 예디는 항상 응원하도록 할게요~~~,4
축하드려요 잘어울린당,4
어제 첼시전보다 존내재밋다 ㅋㅋ,4
나지완이 착한계약했네 고맙다,4
따뜻함이 스승이라해주며 신지님이 느껴지는 사람 김종민씨 축하드립니다.^^,4
아플텐데 힘들고 캐럿들 앞에서는 밝고 활기찬 모습 많이 보여줘서 고마워요.,4
 오늘은 하늘이 맑아 감사한 하루.,4
화이팅 비투비 ㅠㅠㅠ 1곡마저짤렸지만 계속응원할께요!ㅠㅠ♡,4
혹시 팁가지고 계신분은 알려주시면 정말 감사할게요!,4
"제가 가입한지 얼마 안되고, 제가 그렇게 열렬히 카페 활동하지 않지만,  가입했다는 것 만으로도 기분 좋은 거요..",4
석민아♡ 이쁜,4
맏딸이라는 책임감이 그동안 너무도 무거우셨을것 같아요~~,4
다들수고하셧어요,4
수아 설아  대박이 너무 귀여워 ㅋㅋㅋㅋㅋㅋㅋ,4
저랑 그런데 말이 너무너무 잘 통하더라구요.,4
 덴마크 교민 홧팅!!,4
1루로복귀한다니 서용빈선수가 참으로 기쁜소식이군요.,4
화이팅♡♡♡♡♡ 소혜,4
다음주 백수인데 월요일부터 이마트에 취직되어서 첫출근 하게 되었습니다 축하 해 주시고 격려 부탁드립니다^^,4
경의 명재판에 법원의 를 표하버다,4
감사합니다 기술자분들,4
근데  싫지도않고 좋아요...,4
오이 오라버니 내한하면 공항에서 노숙할꾸야ㅜㅠㅠㅜㅜ,4
예쁘고 시영이는 얼굴도 운동도 잘하고 머리도 좋고 못하는게 뭐니,4
유재석 행님 대단하십니다... 존경합니다,4
뭐 드라마화가  오나귀 가 좀 특별나게 재밌었지만 이것도 좀 재밋어요,4
맞으신거 생일 정말 진심으로 추카드려요.,4
 세븐틴이랑 정한님께 조공을 바치며 살아가겠습니다...,4
해주시니 하고싶었던걸 제가 가슴이 뻥 뚤리는 기분이네요,4
항상 감사합니다^^,4
 오늘 교복입고 혼자 춤춘거 진짜 멋있었어요.,4
우리를 17년동안 기쁘게 해주셨는데 우린해드릴게 없네요,4
하지만 뻔하긴 조금 연출이 지린다진짜,4
어느프로에 나오시든 재밌게 보고 있어요,4
나도 ㅠㅠㅠㅠ 훈훈해 내년에 가는데...,4
감사 아무튼 드립니다~~^^,4
오늘은  기다리고 기다리던 8월8일이네요,4
잘생겨졌네요 넘나,4
금메달 선수 연아 진심으로 축하드려요 ㅎㅎ~~,4
대단한거지.. 유저가 우리나라는,4
벌써재밌다 보검아 야 ㅋㅋㅋㅋㅋㅋ,4
 최고의 요리선생님이예요!!!,4
너무 오늘 수고했어,4
또  한마음으로 촬영해서 그렇게 달력을 만드는 무한도전 팀.. 최고입니다!,4
멋쪄 멋쪄 다 멋쪄,4
계란프라이 아  해서 같이먹어야징~야무지게먹어야지~0,4
모두 세분 느낌 좋으니까~~~~~축하해요,4
최고다! 교민들,4
사이다 다,4
나날이 발전하는 너무 예쁜 연아양!,4
막판 5분이 존나 재밌다ㅋㅋ,4
소방대원분들 감사드립니다.,4
화이팅!!!,4
즐거워요~ 덕분에 요리가,4
빨리 기대보다  실현되어 너무나 행복하네요!!,4
남잔데 난 설현보다 송중기 멋진 모습 보는게 더 좋더라...암낫게이,4
응원할께여... 열씨미 더,4
있어도 가만히 웃기만 해도 뿜어져 나오는 여유와 카리스마!!,4
기분좋아영ㅋㅋㅋㅋㅋ 정말,4
화이팅~ *^^*최만호  (^^)/,4
너무너무 진짜 고마워요,4
소혜 화이팅♡♡♡♡♡,4
일위축하해요!!!! 오빠들,4
좋다 욕해도 니들이 ㅋ젝키가돌아왔다는 증거니까 ㅋㅋㅋㅋ젝키짱,4
ㅎㅎ 축하드립니다 쓰레기형정말,4
근데  겁나 재밌네요^^;;;,4
선수 최재원 삼성에서 최선을 다하는 모습 감사하고 대선수가 되세요.,4
면접제의가 넘 조아여 ㅋㅋㅋ,4
열심히하는모습이 무엇이든 참보기좋던데 ~~언제나 응원합니다^^,4
아름답게 빙상에서 연아선수가 연기하시는 겨울이 되면이젠 저절로 힘이 난답니다.,4
너무 우리 삼둥이 보고싶었엉~ ㅠㅠ,4
감사합니다 너무너무 아이고,4
존경합니다!! 배짱 그런,4
준비 잘해서 좋은 멤버들이랑 데뷔했으면 좋겠다!! 도댕 응원합니다!!,4
틀리지 특검이 않았다는거 국민들은 압니다ㅠㅠ 힘내세욧!,4
훌륭합니다. 너무 멋지고,4
멋있는모습으로 건강챙기시고 컴백까지 만나요?,4
좋네요 넘  ^^만족스러워요 !,4
오랜만이네ㅋㅋㅋㅋㅋ,4
김비서 님 티티 각임미다♡♡ 넘무 귀여우심,4
경사났네,4
있는 앞뒤에 이상한 애들 놀래켜줌 ㅎㅎㅎㅎㅎ 고마워!,4
구르미 박보검 더더더 흥해라 ㅊㅋㅊㅋ,4
  너무너무너무너무너무너무 이쁘셨다는말밖에는..ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,4
두번 감동적이라 넘 봤어요,4
정말  행복해요.,4
정말 대박날꺼에요  감사합니다^^,4
보네요  덕을,4
잘하고 연기도 이민호는 비줠도 최고고 지금도 인기많지만 더 잘될거같다 한류인기도 독보적이고 진짜 멋진배우! 배우자체 매력도 넘치고 성실하고 인성까지 좋으니 안좋아할수가 있나 소처럼 일해주길!,4
여러사람과 좋은기사 공유했네요 감사,4
은지원 매력이 정말 많은 사람이라 신서유기에서 보여주는 매력도 장난 아니구ㅠㅠ,4
매력이 은지원 정말 많은 사람이라 신서유기에서 보여주는 매력도 장난 아니구ㅠㅠ,4
당신은 영웅입니다 영원히 ~~,4
잘됏어요~ 진짜 진짜,4
  글구 까페 쥔장님 감사요.!,4
뭐야 너무 귀엽잖아!!!!,4
웃는모습 보기좋다 류현진 파이팅!!!,4
사랑하는 오늘이 피겨를 사람들에겐정말 뜻깊은 날 같아요~,4
칼럼은 요즘 역시 박문성,4
기부천사 스크!!!,4
덕분에 백주님 요즘 온가족 입이 즐거워지고 있어요,4
난  고마워요,4
요리를 백주부님쉽게쉽게 풀어주셔서너무너무 존경합니다,4
최고의 시대 이 희소식 ㅋㅋㅋ,4
됩니다~!!!!!! 기대,4
더 오오~~바르샤가 좀 우승하겠는데~!!ㅋㅋㅋㅋ,4
 빨리 보고싶어요!!!,4
박그네씨. 참 고맙소.,4
멋지세요!!!!!?? 너무,4
여기서 미모는 이영애 늙었네 머네가 아닌 자기만의 미도 계시고 한국적 미가 있는 국보급임,4
이쁘고 너무도 멋진 미소이심,4
너무 1위한거 붐붐 축하해요 !♡,4
행복해요. 정말 ,4
감사해요 알려주시면 ^.^!,4
김연아씨 지칠때 경기 보면서 힐링 많이받고있어요ㅠㅠ 멋져,4
친구분처럼 나도 김영철 씨가 가장 웃기다고 생각했었는데 지금은 정말 멋있는 개그맨이 된듯,4
완전 감동적이네~!,4
 정말 최고다...,4
건강하시고... 행복하세요!!,4
축하합니다. !!!,4
박보검 멋있음 요즘 친구들이랑 맨날 얘기함ㅋㅋ,4
이효리는 ♡♡입니다.,4
제일 일목타령이 웃기네 ㅋㅋㅋㅋㅋ,4
와대박진짜 ㅋㅋ행복했음좋겠어요,4
정말 잘했다!!! 댓글 처음 달아본다.,4
"고마워.""[중앙일보] ",4
연말이네요~ 이제,4
쉬운 따라하기 요리법 감사합니다 .,4
드디어 어휴 가네 이제 다시 무도 봐야겠다.,4
우와? 이동욱 눈빛도 슬프지만 코도 입도 슬퍼 보인당~~ 이동욱 하드캐리~~,4
오빠가  용수 선수의 위치에서 떠나는 그날까지~,4
보세요ㅎㅎ 안구정화하고싶은분 꼭,4
피곤함을 소소한재미가  풀어줌 걍보면 웃김,4
어제 진짜 인생경기 도공의 미래가 밝다,4
근데 진짜 웃겼어요 ㅋㅋㅋㅋㅋㅋ,4
감사합니다 조의연판사님 당신덕에 아직 대한민국은 정의가 살아있는듯 합니다 (꾸벅),4
음식을 너무 쉽게 만드는 바ㅏㅇ법을  기르쳐 주셔서  감사 드립니다.,4
정말  감사해요..,4
담을 요리와 쌓은 저에게 너무나도 큰 배움을 주고 계신거 아시나요~~,4
정말 재밋게 보고 잇어요....,4
확정인듯 그래도 인생드라마는,4
 그리고 축하드려요,4
글해도 1kg이 빠져써혀~,4
사진에서 빛이나네??,4
경기 김연아씨 지칠때 보면서 힐링 많이받고있어요ㅠㅠ 멋져,4
바지 능력자의 메뚜기 벗길때 가장기억에 남는다. ㅋㅋㅋㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ,4
멋지심ㅋㅋ 너무 진짜,4
항상 오빠땜시  행복한 미란이가..,4
입니다.^_________^ 화이팅 앞으로도,4
솔직히 형 이 멋짐 !,4
눈물과 감동이 흐르네요,4
분위기 싱그러운 청춘사극 너무 좋고 눈호강도 제대로 한다ㅋㅋㅋㅋ,4
계셧기에 선생님들이 지금 저희가 있습니다. 진심으로 머리숙여 감사드립니다.,4
멋지다 역쉬 와,4
다시 대상 진세연 한번 축허드립니다 !!!!!!!,4
많은 생활에 도움이 됩니다,4
구수한 입담하며 하나하나 센스있는 설명까지 존경합니다.,4
대박 완전 축하해룡오ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,4
고생 많으셨습니다~~,4
영화의 매일매일이 한장면이네..,4
박보검입니다~^^♡ 안녕하세요~,4
기술자분들 감사합니다,4
진짜 근데 웃겼어요 ㅋㅋㅋㅋㅋㅋ,4
국회의원 출석두 체크하는 장관...멋있다...ㅎ,4
똑똑똑..오랜만에 이쁜 느낌으로 기사다운 기사를 쓰는 기자아저씨 만났네..,4
손세이셔널~~ 흥해라 흥해라,4
계속나왔음 진주씨 좋겠닺 진주씨땜에 고삐리에게 받은스트레스 풀어 넘잼있게보고있어,4
말도 어쩜 예쁘게해 ㅠㅠㅠㅠ,4
감사드려요. 너무 너무,4
가슴뭉클하다.!,4
검은사제들에서의 카리스마~짱!!!,4
새로운 역사의 시작을 준비해주세요!!,4
화이팅 양준혁,4
매주마다 항상 유느님 모습들이 재밌게 보여주시니감사합니다,4
훌륭한음식   만들어 주어 여러모로 감사드립니다.,4
먼저 원작 봐야겠네요~^^,4
어제 보검이팬이데 보고 송중기까지 좋아짐ㅎ두분 응원합니다♡,4
박태환씨  정말 대단하네요.,4
웃기네 제일 일목타령이 ㅋㅋㅋㅋㅋ,4
ㅋㅋㅋ아이고 배야ㅋㅋㅋ,4
볼때마다 자동차들 뿌듯해요~~,4
들려줘서 노래 좋은 너무 감사했어요~,4
 아가의탄생도 아름다운순간!,4
들어갈때나 나올때를 아시는분 감독님 사랑 합니다 늘 건강하세요...,4
화이팅입니다!! 엘지,4
정말   정말 연아양 자랑스럽습니다.,4
너가 보검이 좋으면 우리도 좋다 재밌게 놀아ㅋㅋㅋ,4
잼난다^^ 웹툰 외모지상주의,4
ㄷㄷ 결혼이라니 축하해요,4
요즘에 그리고 너무 뿌듯해요..,4
양세바리 ㅋㅋㅋㅋ난 코빅에서부터 좋았어 ㅋㅋ 이대로 고정까지 가라 ㅋㅋ근데 양세형 안티가 별로 없네 ㅋㅋ 머리스타일이 초딩가틈 ㅋㅋㅋ 까불까불한 초딩 ㅋㅋ,4
순국하신 위해 국가를 경찰과 군인분들께 머리숙여 감사의 말씀을 드립니다.,4
기세로~~~2008년에도~~~ 도니오빠~~~이 한 자리 하는거야~~~!!!,4
그리고  벽타고 내려오실때 겁없이 내려오실때 너무 멋지셨어요!,4
김원준님 축하드려요,4
그저 감사하고 고맙습니다,4
넘어지는  장면은 진짜 혼자 시트콤찍는줄ㅋㅋㅋㅋ,4
감동적이었어요ㅠㅠ갓예진 정말 연기력도 외모도 짱!!,4
메쟈 미련 많았을텐데 큰 결단 해줘서 참 고맙습니다.,4
백선생님   덕분입니다....,4
저는 연아 선수가 참 좋습니다.,4
"너무나 편안한 인상에 너무나 편안한 말투, 너무나 쉬운 요리법 정말 최곱니다~~~!@!!",4
스타 pop K 마지막이라 그런가 참가자 실력도 좋고 완전 꿀잼^^,4
잘하시네요...최고!!^^ 넘 연기,4
오늘도 요리 감사합니다,4
해도 어떻게 와 예뻐ㅠㅠㅠ,4
새해 복많이 받으시고올해도 건강하시고홧팅하세요^^,4
매수나 심판 하는 돌북 홍어들 우승 못해서 기분 좋네요 ^^,4
  무한도전도 좋아하지만 인간으로의 정형돈씨를 정말 좋아합니다.,4
보여준 연기를 최고의 김연아 선수 잘했어요,4
따라올자가 봤을때 연기로 없었다 ... 수상축하해요 ~,4
받은덕분에 안내를 상세 공무원에 대해 더잘 알수있어서 공부에 도움이 되었던것같네요,4
따라하기 쉬운 요리법 감사합니다 .,4
꼭  다음번에는 1위시켜드릴수있도록 노력하겠습니다♥,4
킹재환 역시 대단하십니다!,4
그동안 잘해줘서 고맙고 삼성가서도 승승장구하길 바랄게요,4
명곡도 불후의 어제 너무 멋있었고 마마무분들이랑 바꿔서 무대한 데칼코마니도 대박이었어ㅠㅠ,4
건강이 웃기는것도 중요하지만 젤 우선이란거 항상잊지말고 건강도 챙겨가면서 큰웃음도 함께주셨음 좋겠어요!,4
자동차 너무 귀엽네요!!,4
그냥  연습생때는 빨리 데뷔했으면 좋겠다했는데 이젠 일위도하고 너무 자랑스럽당!!,4
대한민국인이여 함께입니다 감사합니다~~,4
참 사람 이 진국일세!!!!,4
자동차들 볼때마다 뿌듯해요~~,4
많이 어제 감사했구요!!!,4
당신의 의지에 경의를 표합니다.,4
캐럿들 아플텐데 힘들고 앞에서는 밝고 활기찬 모습 많이 보여줘서 고마워요.,4
"얼굴도 모르는 사람의 글에 답변달아주신 형님,누나,동생분들 고맙고 항상  복 받으세요...",4
석민오빠 한솔오빠 생일 진짜진짜 축하해요,4
인성도 너무 엑소 좋고 애들이 착하기도 하고 밝아서 보기 좋았습니다 앞으로도 응원합니다,4
간결한 쉽고 설명!!!따라하기 쉬어서 정말 좋아요^^항상 감사 드립니다.,4
  그래도 손정은 아나운서랑 커플탄생된거 축하드려요~~~♡,4
한장면같다 영화 캬,4
연아선수의 정말 오랫만에 아름다운 연기를 볼수있게 되어서 정말 기뻤어요.,4
오늘 추워서 다행이다 더웠으면 어절뻔했어 내가 쓴 댓글 상황 8월달 보고난 후 지금을 감사한다,4
언냐들 어멋? 이 기사 너무 조은데 어터카지 냐하~,4
선생님들 귀여워 ㅋㅋㅋㅋㅋ,4
 항상감사합니다,4
이 형 솔직히 멋짐 !,4
걍 빅뱅 멤버다웃겨요ㅋㅋㅋ,4
멋있는귀요미오빠를  낳아주셔서감사합니다.,4
감사드립니다 늘,4
아기랑 ㅎㅎㅎ예쁜 행복하게 사세요~~~,4
오늘도 웃음꽃피는하루예요!,4
진짜 어제 감동 먹었어요 ㅠ,4
점심먹고 때 고등학생 쉬는 시간에 함께 어울릴 친구가 없어 적적할 때 항상 영상으로 달래주었던 연아선수..,4
감사합니다. 내용또한 ^^,4
칼국수 15년전 영종도 집에서 뵜었는데..건강하세요^^~♡♡♡,4
짱 진짜 강하늘 이준기랑 강하늘 없었으면 어쩔뻔 했냐,4
수능 급식포드 오늘 만점급이었다.,4
축하드려요 임신 지영누나,4
머리에 쉽고 항상 쏙쏙 들어오게 요리를 해주시는 백주부님고맙습니다.,4
부릉부릉  부산에 갔는데~~ 해운대에~~바다보러가서~~맛나게 스파게티도 먹어주시구~~,4
400일  정말 축하해!!,4
ㅋㅋㅋㅋㅋ 대기중 맥주,4
"무한도전,상플등에서  재치있는 말솜씨나 솔직한면이 넘 보기 좋아요.",4
고마워요... 한국 정부보다 낫네,4
말이 필요없는 두배우..,4
너무 생일 축하해요,4
오지게 강참치형 잘생겼다,4
백선생 프로 보고 그나마 도움을 많이 ... 고맙습니다...^^,4
매번 선톡하거나 이모티콘 인사를 해주는 울엄마 ㅠ.ㅠ따로 살지만 더 연락 많이 해야겠어요~~~,4
 이번에 꼭 1위 시켜줄게요 ♡,4
형이 준혁이  엘지에 오게 된것은 정말 엘지팬으로써 대환영이었습니다..,4
애들 편도나 기관지 쪽에 좋은 제품들 주길래 혹 하는 맘에 해봤어요 ㅎㅎㅎ,4
집에서 쉽게 요리할수 있는 레시피 감사합니다.,4
1차 오늘?공개한 모션 포스터를 보니이건 꼭 봐야한다는 사명감이 든다ㅠㅠ,4
 항상 기다릴테니까!,4
감사해요~~ ,4
초4학년때부터 그러니깐내가 형을 좋아했어요!!,4
추워서 오늘 다행이다 더웠으면 어절뻔했어 내가 쓴 댓글 상황 8월달 보고난 후 지금을 감사한다,4
언제나 즐거움과 가벼움?을 가져주었던 무한도전이  오늘은 참 감동+을 주어서 더욱 좋았던거 같아요..ㅠㅠ,4
잘어울려요~ ㄱㄱㅑ~축하축하해요~~예쁜사랑 하세요~너무,4
? 매번 편지에 하는 말이지만 항상 고마워 가수가 되어줘서!,4
들어야지~~~~~♥?힘Him!! 좋아요!!!!맨날,4
저는 최대한 긍정적으로 생각하는 '넌 감동이야' 구요,4
요리법 쉬운 따라하기 감사합니다 .,4
보게 다시 돼서 좋네요~~응원할께요,4
 오빠만 보면 행복하구웃음나요..ㅎㅎ,4
한번 딱  나온 미용실 원장님의 아우라 또한 잊혀지질 않네요.ㅎㅎㅎ~~~,4
노래  너무 좋음 정말로.,4
나이스~!!!!!!!!,4
몸사리지 뭐라해도 않고 센스있게 잘해줘서 고맙던데,4
탄핵절차 신속한 진행을 위해 수고해주셔서 감사드립니다.,4
설며해줘서 간단하게 알기쉽게 땡큐,4
민주주의만세!,4
반가웠어~~ 돌아와서 막내야! 앞으로 더 분발하자.,4
앞으로도 무한도전에서 더욱더 좋은 모습 재미있는 모습 기대 할게요~>ㅁ<,4
처럼 츄리닝 쭉쭉늘어나는 정장 너무 좋다,4
많이. 고마웠어요 매순간,4
멜로들은 흔한 흔하디 가라 함틋...,4
되기 스타  위한 마음이 아닌 오랫동안 연기하는 배우가 되고 싶어하는 마인드와 글쓰는 감성들 다 좋다~,4
좋은 아이디어네요!,4
너무잘하고 연기들 안재현 짱!,4
생일축하해요  지훈오빠 ! ㅠㅠ,4
팀 두 다 팬인 사람으로선 넘나 고마운 시간^^,4
